_id,rental,distric,bc,community,size,city,renta_type,rent_type,house_type
ObjectId(6082ed32ccda126d15ae97eb),1199,九龙坡租房,石桥铺租房,鹏润悦秀城租房,面积：35㎡,重庆链家网,"租赁方式：整租 周作军
KK公寓 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",,
ObjectId(6082ed32ccda126d15ae97ec),1000,渝北租房,园博园租房,美利山公园城市租房,面积：87㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed33ccda126d15ae97ed),3300,南岸租房,南坪租房,云满庭C区租房,面积：130㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed34ccda126d15ae97ee),1000,沙坪坝租房,双碑租房,首创嘉陵岸租房,面积：123㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed35ccda126d15ae97ef),1700,南岸租房,南坪租房,帝豪峰租房,面积：50㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed36ccda126d15ae97f0),2600,南岸租房,南坪租房,和记黄埔御峰租房,面积：107㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed37ccda126d15ae97f1),1400,南岸租房,弹子石租房,锦江华府租房,面积：35㎡,重庆链家网,"租赁方式：整租 袁发兴
若航寓弹子石店 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",,
ObjectId(6082ed39ccda126d15ae97f2),5000,江北租房,江北嘴租房,寰宇天下天擎租房,面积：98㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed3bccda126d15ae97f3),1200,南岸租房,弹子石租房,泽京微V租房,面积：32㎡,重庆链家网,"租赁方式：整租 袁发兴
若航寓弹子石店 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",,
ObjectId(6082ed3cccda126d15ae97f4),2200,江北租房,海尔路租房,鲁能星城十三街区租房,面积：76㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed3dccda126d15ae97f5),2000,九龙坡租房,石桥铺租房,新锐地带租房,面积：56㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed3dccda126d15ae97f6),1800,九龙坡租房,谢家湾租房,华润二十四城租房,面积：44㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed3eccda126d15ae97f7),4600,渝北租房,嘉州租房,加州花园租房,面积：158㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed3fccda126d15ae97f8),5000,渝北租房,新牌坊租房,东界龙湖租房,面积：189㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed40ccda126d15ae97f9),2500,渝中租房,解放碑租房,融创白象街租房,面积：58㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed42ccda126d15ae97fa),2800,渝北租房,空港新城租房,聚义香城故事租房,面积：106㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed43ccda126d15ae97fb),1450,南岸租房,弹子石租房,中国核建紫金一品租房,面积：36㎡,重庆链家网,"租赁方式：整租 袁发兴
若航寓弹子石店 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",,
ObjectId(6082ed46ccda126d15ae97fc),1900,九龙坡租房,马王乡租房,北大资源燕南租房,面积：87㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed47ccda126d15ae97fd),1248,九龙坡租房,蟠龙租房,中粮鸿云租房,面积：37㎡,重庆链家网,"租赁方式：整租 朱送民
创臻国际公寓 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",,
ObjectId(6082ed48ccda126d15ae97fe),1800,南岸租房,弹子石租房,蓝光帕提欧租房,面积：108㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed4cccda126d15ae97ff),1397,九龙坡租房,蟠龙租房,鲁能九龙花园东郡租房,面积：35㎡,重庆链家网,"租赁方式：整租 朱送民
创臻国际公寓 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",,
ObjectId(6082ed50ccda126d15ae9800),5000,渝中租房,解放碑租房,鼎好世纪星城租房,面积：83㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed55ccda126d15ae9801),1397,南岸租房,南坪租房,升伟一里南滨租房,面积：30㎡,重庆链家网,"租赁方式：整租 钟璐帆
创臻国际公寓 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",,
ObjectId(6082ed57ccda126d15ae9802),2200,渝中租房,两路口租房,信成苑租房,面积：123㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed57ccda126d15ae9803),1397,南岸租房,南坪租房,升伟一里南滨租房,面积：30㎡,重庆链家网,"租赁方式：整租 蒲秀秀
创臻国际公寓 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",,
ObjectId(6082ed58ccda126d15ae9804),2500,南岸租房,融侨半岛租房,金辉御江府租房,面积：107㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed59ccda126d15ae9805),1750,渝中租房,解放碑租房,紫东国际租房,面积：42㎡,重庆链家网,"租赁方式：整租 聂锐
可加公寓 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",,
ObjectId(6082ed5accda126d15ae9806),2300,江北租房,龙头寺租房,鲁能星城十二街区租房,面积：98㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed5accda126d15ae9807),1100,九龙坡租房,石桥铺租房,龙湖新壹城租房,面积：25㎡,重庆链家网,"租赁方式：整租 周历
可加公寓 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",,
ObjectId(6082ed5bccda126d15ae9808),1500,江北租房,五里店租房,红土地9号租房,面积：68㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed5cccda126d15ae9809),1568,渝北租房,嘉州租房,龙湖佰乐街租房,面积：28㎡,重庆链家网,"租赁方式：整租 艾思雨
可加公寓 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",,
ObjectId(6082ed5cccda126d15ae980a),6300,渝中租房,朝天门租房,重庆来福士广场租房,面积：98㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed5dccda126d15ae980b),3100,江北租房,北滨路租房,龙湖春森彼岸租房,面积：93㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed5eccda126d15ae980c),1700,沙坪坝租房,小龙坎租房,东原ARC中央广场租房,面积：52㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed60ccda126d15ae980d),2600,渝北租房,人和租房,华夏城三区租房,面积：120㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed62ccda126d15ae980e),2000,南岸租房,南坪租房,万寿花园租房,面积：122㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed64ccda126d15ae980f),5550,江北租房,江北嘴租房,寰宇天下天擎租房,面积：146㎡,重庆链家网,"租赁方式：整租 王启凡
森迪公寓 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",,
ObjectId(6082ed66ccda126d15ae9810),2000,九龙坡租房,大坪租房,青年汇租房,面积：90㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed67ccda126d15ae9811),1750,渝中租房,解放碑租房,紫东国际租房,面积：45㎡,重庆链家网,"租赁方式：整租 聂锐
可加公寓 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",,
ObjectId(6082ed68ccda126d15ae9812),4200,南岸租房,南滨路租房,和记黄埔珊瑚水岸二期租房,面积：137㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed6accda126d15ae9813),1000,渝北租房,中央公园租房,鹏润悦秀上东三期租房,面积：68㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed6bccda126d15ae9814),2000,沙坪坝租房,西永租房,金科•天宸11街区租房,面积：59㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed6cccda126d15ae9815),6300,渝中租房,朝天门租房,重庆来福士广场租房,面积：98㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed6cccda126d15ae9816),1000,渝北租房,礼嘉租房,龙湖两江新宸云澜租房,面积：86㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed6dccda126d15ae9817),1800,巴南租房,龙洲湾租房,旭辉城租房,面积：48㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed70ccda126d15ae9818),2600,渝北租房,龙头寺租房,邦兴佳苑租房,面积：100㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed71ccda126d15ae9819),1600,渝中租房,解放碑租房,紫东国际租房,面积：40㎡,重庆链家网,"租赁方式：整租 聂锐
可加公寓 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",,
ObjectId(6082ed72ccda126d15ae981a),1300,九龙坡租房,石桥铺租房,morning公馆租房,面积：45㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed73ccda126d15ae981b),1248,九龙坡租房,石桥铺租房,鹏润悦秀城租房,面积：38㎡,重庆链家网,"租赁方式：整租 吴先生
领诺公寓 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",,
ObjectId(6082ed75ccda126d15ae981c),1600,南岸租房,南坪租房,金都华庭租房,面积：118㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed77ccda126d15ae981d),1200,巴南租房,龙洲湾租房,旭辉城租房,面积：60㎡,重庆链家网,"租赁方式：整租 李科兵
俏管家●重庆 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",,
ObjectId(6082ed79ccda126d15ae981e),2250,沙坪坝租房,西永租房,金科•天宸五街区租房,面积：113㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed7accda126d15ae981f),11000,南岸租房,南坪租房,融创玖玺台租房,面积：256㎡,重庆链家网,"租赁方式：整租 王启凡
森迪公寓 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",,
ObjectId(6082ed7accda126d15ae9820),2100,渝中租房,两路口租房,水晶石国际公寓租房,面积：70㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed7cccda126d15ae9821),1550,渝北租房,嘉州租房,龙湖佰乐街租房,面积：20㎡,重庆链家网,"租赁方式：整租 艾思雨
可加公寓 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",,
ObjectId(6082ed7dccda126d15ae9822),800,沙坪坝租房,西永租房,重庆融创万达文化旅游城御林租房,面积：80㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed7eccda126d15ae9823),1600,渝中租房,解放碑租房,紫东国际租房,面积：40㎡,重庆链家网,"租赁方式：整租 聂锐
可加公寓 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",,
ObjectId(6082ed7eccda126d15ae9824),3000,渝北租房,中央公园租房,金茂国际生态新城臻悦租房,面积：96㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed7fccda126d15ae9825),1248,九龙坡租房,石桥铺租房,鹏润悦秀城租房,面积：38㎡,重庆链家网,"租赁方式：整租 吴先生
领诺公寓 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",,
ObjectId(6082ed7fccda126d15ae9826),2300,巴南租房,李家沱租房,恒大城天御租房,面积：120㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed80ccda126d15ae9827),1200,巴南租房,龙洲湾租房,旭辉城租房,面积：60㎡,重庆链家网,"租赁方式：整租 李科兵
俏管家●重庆 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",,
ObjectId(6082ed81ccda126d15ae9828),1500,渝北租房,中央公园租房,鲁能城中央公馆三期租房,面积：112㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed82ccda126d15ae9829),3800,渝中租房,化龙桥租房,雍江苑租房,面积：124㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed83ccda126d15ae982a),3000,江北租房,海尔路租房,绿地新里樱园租房,面积：97㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed83ccda126d15ae982b),2950,江北租房,江北嘴租房,新鸥鹏教育城二期租房,面积：76㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed84ccda126d15ae982c),2000,南岸租房,南滨路租房,阳光100国际新城租房,面积：116㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed85ccda126d15ae982d),11000,南岸租房,南坪租房,融创玖玺台租房,面积：256㎡,重庆链家网,"租赁方式：整租 王启凡
森迪公寓 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",,
ObjectId(6082ed85ccda126d15ae982e),2200,巴南租房,龙洲湾租房,旭辉城橙郡租房,面积：73㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed86ccda126d15ae982f),1550,渝北租房,嘉州租房,龙湖佰乐街租房,面积：20㎡,重庆链家网,"租赁方式：整租 艾思雨
可加公寓 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",,
ObjectId(6082ed86ccda126d15ae9830),1300,江北租房,观音桥租房,渝北四村租房,面积：67㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed89ccda126d15ae9831),2000,沙坪坝租房,西永租房,首创光和城二期租房,面积：80㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed8accda126d15ae9832),1800,南岸租房,弹子石租房,东海星洲租房,面积：66㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed8bccda126d15ae9833),2300,南岸租房,弹子石租房,国际社区观园二期租房,面积：89㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed8cccda126d15ae9834),1000,渝北租房,照母山租房,金科时代中心租房,面积：56㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed8dccda126d15ae9835),800,沙坪坝租房,西永租房,恒大优活城租房,面积：94㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed8eccda126d15ae9836),3000,南岸租房,融侨半岛租房,金辉御江府租房,面积：108㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed8fccda126d15ae9837),1890,渝中租房,解放碑租房,紫东国际租房,面积：40㎡,重庆链家网,"租赁方式：整租 聂锐
可加公寓 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",,
ObjectId(6082ed91ccda126d15ae9838),1700,沙坪坝租房,西永租房,首创光和城三期租房,面积：72㎡,重庆链家网,租赁方式：整租,,
ObjectId(6082ed92ccda126d15ae9839),1200,九龙坡租房,二郎租房,保利九悦荟租房,面积：39㎡,重庆链家网,"租赁方式：整租 周密
猫咪公寓 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",,
ObjectId(6082ed93ccda126d15ae983a),1200,九龙坡租房,二郎租房,保利九悦荟租房,面积：36㎡,重庆链家网,"租赁方式：整租 张敬泽
猫咪公寓 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",,
ObjectId(6082ed94ccda126d15ae983b),1150,九龙坡租房,二郎租房,保利九悦荟租房,面积：39㎡,重庆链家网,"租赁方式：整租 周密
猫咪公寓 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",,
ObjectId(6082ed97ccda126d15ae983c),4500,渝中租房,解放碑租房,协信公馆租房,面积：107㎡,重庆链家网,"租赁方式：整租 冉美灵
森迪公寓 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",,
ObjectId(6082ed9accda126d15ae983d),7800,江北租房,海尔路租房,西派城一期租房,面积：188㎡,重庆链家网,"租赁方式：整租 但堂富
赤原 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",,
ObjectId(6082ed9bccda126d15ae983e),4500,江北租房,北滨路租房,龙湖春森彼岸租房,面积：109㎡,重庆链家网,"租赁方式：整租 况回想
赤原 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",,
